Contig,Organism,Size,dim1,dim2,dim3
2058376159_GBSSS_contig00267_6000,2000,Metagenome,143.37631,303.07137,24.034017
2058376159_GBSSS_contig00267_7000,2000,Metagenome,161.21952,225.60979,46.602829
2058376159_GBSSS_contig00267_8000,2000,Metagenome,157.57819,206.10576,27.976172
2058376159_GBSSS_contig00267_9000,2000,Metagenome,163.8889,246.56177,12.867883
2058376160_GBSSS_contig00767_0,2000,Metagenome,-551.85851,12.907965,-259.80745
2058376160_GBSSS_contig00767_1000,2000,Metagenome,-502.15627,7.532189,-218.81706
2058376160_GBSSS_contig00767_2000,2000,Metagenome,-477.16347,26.025636,-185.27838
2058376160_GBSSS_contig00767_3000,2000,Metagenome,-427.26607,33.206803,-167.013
2058376160_GBSSS_contig00767_4000,2000,Metagenome,-421.03859,34.65707,-162.97036
2058376160_GBSSS_contig00767_5000,2000,Metagenome,-450.61226,5.158643,-158.21946
2058376160_GBSSS_contig00767_6000,1076,Metagenome,-445.09591,-34.10953,-123.0124
2058376161_GBSSS_contig01267_0,2000,Metagenome,-540.36549,-26.624178,-235.5262
2058376161_GBSSS_contig01267_1000,2000,Metagenome,-462.01463,7.110488,-165.42162
2058376161_GBSSS_contig01267_2000,2000,Metagenome,-502.64004,32.363436,-180.48058
2058376161_GBSSS_contig01267_3000,2000,Metagenome,-482.52407,12.991972,-170.74246
2058376161_GBSSS_contig01267_4000,1167,Metagenome,-415.00725,-14.130431,-124.49941
2058376162_GBSSS_contig01767_0,2000,Metagenome,-525.57316,-205.84935,-75.91031
2058376162_GBSSS_contig01767_1000,2000,Metagenome,-551.78116,-205.85019,-81.38389
2058376162_GBSSS_contig01767_2000,2000,Metagenome,-570.83012,-192.3852,-91.64148
2058376162_GBSSS_contig01767_3000,1004,Metagenome,-582.62372,-191.91704,-96.22347
2058376163_GBSSS_contig02267_0,2000,Metagenome,457.50691,-91.20643,-170.6649
2058376163_GBSSS_contig02267_1000,2000,Metagenome,476.24815,-92.95188,-161.66724
2058376163_GBSSS_contig02267_2000,1261,Metagenome,454.23763,-94.50938,-146.29944
2058376164_GBSSS_contig02767_0,2739,Metagenome,-414.18699,-268.58825,151.36177
2058376165_GBSSS_contig03267_0,2346,Metagenome,-239.65375,27.554331,78.27533
2058376166_GBSSS_contig03767_0,2043,Metagenome,-30.104368,222.03573,109.77057
2058376167_GBSSS_contig04267_0,1817,Metagenome,-123.15177,300.44343,8.767906
2058376168_GBSSS_contig04773_0,1619,Metagenome,290.19333,-96.19911,75.06436
2058376169_GBSSS_contig05275_0,1467,Metagenome,-649.53595,-84.62853,-251.32114
2058376170_GBSSS_contig05778_0,1341,Metagenome,299.91136,-57.031975,56.91665
2058376171_GBSSS_contig06290_0,1229,Metagenome,-41.146441,138.79299,54.952261
2058376172_GBSSS_contig06800_0,1133,Metagenome,241.02295,-4.9074963,103.29494
2058376173_GBSSS_contig07326_0,1046,Metagenome,-48.95856,241.33823,38.103912
2058376174_GBSSS_contig07745_0,962,Metagenome,-197.94957,-195.69452,124.87251
2058376175_GBSSS_contig08270_0,893,Metagenome,199.7016,-50.216866,34.440322
2058376176_GBSSS_contig08673_0,831,Metagenome,-205.7741,-86.79041,110.49192
2058376177_GBSSS_contig09405_0,778,Metagenome,400.19525,-84.90426,-108.31359
2058376178_GBSSS_contig09913_0,728,Metagenome,-235.70834,-123.91925,217.19866
2058376179_GBSSS_contig10376_0,684,Metagenome,86.97801,-92.11622,-51.263422
2058376180_GBSSS_GDNC9G201DWEIW_0,643,Metagenome,436.91508,-80.13257,-255.92973
2058376181_GBSSS_contig09232_0,609,Metagenome,-369.34961,-180.01431,109.74894
2058376182_GBSSS_contig11865_0,584,Metagenome,239.12315,-28.988673,-90.11562
2058376183_GBSSS_contig12184_0,567,Metagenome,-228.94109,-187.26316,106.81643
2058376184_GBSSS_contig12365_0,556,Metagenome,86.71915,-60.400718,78.84891
2058376185_GBSSS_contig12559_0,547,Metagenome,-325.10856,81.70218,-9.993228
2058376186_GBSSS_GDNC9G202H1GME_0,540,Metagenome,443.47933,64.204546,-69.031494
2058376187_GBSSS_GDNC9G201B39AW_0,535,Metagenome,265.39744,-2.3379027,-40.185446
2058376188_GBSSS_GDNC9G202J2RZC_0,530,Metagenome,-138.4607,35.001988,93.23111
2058376189_GBSSS_GDNC9G201DBF2B_0,525,Metagenome,-357.77763,137.74425,-85.1809
2058376190_GBSSS_GDNC9G202GDJOE_0,521,Metagenome,321.78839,-131.36998,13.510504
2058376191_GBSSS_contig13300_0,517,Metagenome,150.99952,-36.304492,154.1967
2058376192_GBSSS_GDNC9G201CLMGM_0,513,Metagenome,-247.45756,-168.3661,188.86637
2058376193_GBSSS_GDNC9G201B5QT7_0,510,Metagenome,-524.38631,-70.64624,-163.81064
2058376194_GBSSS_contig13550_0,506,Metagenome,-134.89945,-220.7205,159.13457
2058376195_GBSSS_contig13403_0,503,Metagenome,-565.70654,71.76372,-171.79701
2058376294_GBSSS_contig00268_0,2000,Metagenome,-24.163132,260.03327,90.46674
2058376294_GBSSS_contig00268_1000,2000,Metagenome,-32.828215,263.26468,91.74585
2058376294_GBSSS_contig00268_10000,2000,Metagenome,-0.13664525,254.72517,87.47984
2058376294_GBSSS_contig00268_11000,1531,Metagenome,-0.57948037,271.46987,49.74298
2058376294_GBSSS_contig00268_2000,2000,Metagenome,-26.918437,255.4048,102.97056
2058376294_GBSSS_contig00268_3000,2000,Metagenome,-21.819924,271.80328,93.67491
2058376294_GBSSS_contig00268_4000,2000,Metagenome,-12.546765,254.04442,115.87219
2058376294_GBSSS_contig00268_5000,2000,Metagenome,-19.096448,259.96789,104.93525
2058376294_GBSSS_contig00268_6000,2000,Metagenome,-29.179024,308.32522,85.07296
2058376294_GBSSS_contig00268_7000,2000,Metagenome,0.46272135,255.37092,95.18096
2058376294_GBSSS_contig00268_8000,2000,Metagenome,21.805371,195.1096,88.53712
2058376294_GBSSS_contig00268_9000,2000,Metagenome,11.339916,227.5308,112.54145
2058376295_GBSSS_contig00768_0,2000,Metagenome,322.78841,-57.636271,-115.98076
2058376295_GBSSS_contig00768_1000,2000,Metagenome,392.46193,-60.624942,-147.14525
2058376295_GBSSS_contig00768_2000,2000,Metagenome,481.75554,-76.71622,-192.02372
2058376295_GBSSS_contig00768_3000,2000,Metagenome,395.60003,-76.37567,-146.29678
2058376295_GBSSS_contig00768_4000,2000,Metagenome,337.91744,-44.097893,-89.31237
2058376295_GBSSS_contig00768_5000,2000,Metagenome,360.23372,-49.933121,-86.83969
2058376295_GBSSS_contig00768_6000,1091,Metagenome,334.03706,-50.701049,-72.30909
2058376296_GBSSS_contig01268_0,2000,Metagenome,363.51105,-48.022429,-113.61616
2058376296_GBSSS_contig01268_1000,2000,Metagenome,188.88219,19.464284,-26.978868
2058376296_GBSSS_contig01268_2000,2000,Metagenome,133.42784,38.719954,-6.5800546
2058376296_GBSSS_contig01268_3000,2000,Metagenome,136.82942,28.988155,-19.064437
2058376296_GBSSS_contig01268_4000,1165,Metagenome,134.99136,9.472897,-26.752257
2058376297_GBSSS_contig01768_0,2000,Metagenome,21.003843,212.69108,86.69633
2058376297_GBSSS_contig01768_1000,2000,Metagenome,22.712774,248.63111,103.96505
2058376297_GBSSS_contig01768_2000,2000,Metagenome,-14.604261,287.90146,105.89516
2058376297_GBSSS_contig01768_3000,1002,Metagenome,-28.236754,286.71363,91.37842
2058376298_GBSSS_contig02268_0,2000,Metagenome,291.09514,-80.30561,91.10227
2058376298_GBSSS_contig02268_1000,2000,Metagenome,303.62451,-80.87751,73.41362
2058376298_GBSSS_contig02268_2000,1258,Metagenome,328.79399,-32.468324,65.81687
2058376299_GBSSS_contig02768_0,2741,Metagenome,339.83656,-31.938627,-75.26995
2058376300_GBSSS_contig03268_0,2347,Metagenome,-44.627135,267.85143,113.90099
2058376301_GBSSS_contig03768_0,2048,Metagenome,-281.48001,-229.97646,153.45631
2058376302_GBSSS_contig04268_0,1820,Metagenome,280.99057,-8.38768,-47.562431
2058376303_GBSSS_contig04774_0,1608,Metagenome,-34.872621,213.57994,81.46579
2058376304_GBSSS_contig05276_0,1459,Metagenome,-0.059040149,-37.78593,44.835294
2058376305_GBSSS_contig05779_0,1337,Metagenome,-44.879345,291.34273,73.4391
2058376306_GBSSS_contig06291_0,1179,Metagenome,-205.25477,-58.96765,54.075336
2058376307_GBSSS_contig06801_0,1134,Metagenome,-181.71083,93.65727,90.9944
2058376308_GBSSS_contig07327_0,1045,Metagenome,-109.63393,119.74109,84.60648
2058376309_GBSSS_contig07877_0,962,Metagenome,-54.229035,28.651539,-56.99799
2058376310_GBSSS_contig08374_0,893,Metagenome,-320.91612,17.246299,-4.5521679
2058376311_GBSSS_contig08886_0,830,Metagenome,41.029345,109.32754,36.182671
2058376312_GBSSS_contig09400_0,778,Metagenome,-174.46184,-152.85165,54.116146
2058376313_GBSSS_contig09907_0,728,Metagenome,-110.14766,110.17328,26.131728
2058376314_GBSSS_contig10414_0,684,Metagenome,246.6345,-2.1106043,-77.21413
2058376315_GBSSS_contig10969_0,643,Metagenome,320.10111,-105.28,-5.3274711
2058376316_GBSSS_contig11466_0,609,Metagenome,381.21797,-53.776289,-152.1149
2058376317_GBSSS_GDNC9G202HVYXI_0,584,Metagenome,447.44259,-28.859901,-187.62198
2058376318_GBSSS_GDNC9G201CP8EN_0,567,Metagenome,298.94725,8.24362,-156.8966
2058376319_GBSSS_GDNC9G201EUL5C_0,556,Metagenome,128.43712,55.351345,-51.394791
2058376320_GBSSS_GDNC9G201BCFX0_0,547,Metagenome,-42.328069,28.679182,74.60026
2058376321_GBSSS_contig12401_0,540,Metagenome,216.342,-83.38778,-55.64769
2058376322_GBSSS_GDNC9G202HKNWI_0,535,Metagenome,-584.9942,-41.488237,-161.90475
2058376323_GBSSS_GDNC9G202FL5MO_0,530,Metagenome,-17.98447,29.039605,77.66717
2058376324_GBSSS_GDNC9G201CANVN_0,525,Metagenome,57.75259,21.365428,84.13188
2058376325_GBSSS_GDNC9G202GE28A_0,521,Metagenome,-376.51432,-14.433377,-52.882137
2058376326_GBSSS_GDNC9G202G2NL0_0,517,Metagenome,-100.06283,-25.432155,85.71472
2058376327_GBSSS_GDNC9G201EHBSE_0,513,Metagenome,329.7448,-67.387922,1.5020327
2058376328_GBSSS_GDNC9G201BCAA1_0,510,Metagenome,331.06528,-7.649026,-84.01365
2058376329_GBSSS_GDNC9G201A6KVQ_0,506,Metagenome,-456.36983,171.03884,-168.17619
2058376330_GBSSS_GDNC9G201AU1XI_0,503,Metagenome,51.132949,273.6755,49.317611
2058376429_GBSSS_contig00269_0,2000,Metagenome,266.48916,-40.059551,69.389768
2058376429_GBSSS_contig00269_1000,2000,Metagenome,274.70674,-32.394992,44.825739
2058376429_GBSSS_contig00269_10000,2000,Metagenome,261.49837,-75.28087,101.45688
2058376429_GBSSS_contig00269_11000,1537,Metagenome,220.7394,-73.48705,108.48726
2058376429_GBSSS_contig00269_2000,2000,Metagenome,225.23193,-40.010957,53.022501
2058376429_GBSSS_contig00269_3000,2000,Metagenome,162.78192,-35.273448,86.63417
2058376429_GBSSS_contig00269_4000,2000,Metagenome,190.95321,-61.985693,98.97727
2058376429_GBSSS_contig00269_5000,2000,Metagenome,262.00293,-88.62707,118.48067
2058376429_GBSSS_contig00269_6000,2000,Metagenome,278.02208,-98.65947,124.57676
2058376429_GBSSS_contig00269_7000,2000,Metagenome,260.42506,-83.26493,107.72405
2058376429_GBSSS_contig00269_8000,2000,Metagenome,257.51719,-71.74272,102.39775
2058376429_GBSSS_contig00269_9000,2000,Metagenome,285.52566,-77.44821,92.33525
2058376430_GBSSS_contig00769_0,2000,Metagenome,-100.04204,218.85542,31.285611
2058376430_GBSSS_contig00769_1000,2000,Metagenome,-76.32562,227.94233,40.181477
2058376430_GBSSS_contig00769_2000,2000,Metagenome,-42.348467,259.03059,42.423829
2058376430_GBSSS_contig00769_3000,2000,Metagenome,-28.200256,280.4522,50.762824
2058376430_GBSSS_contig00769_4000,2000,Metagenome,-30.694573,296.36012,86.72559
2058376430_GBSSS_contig00769_5000,2000,Metagenome,-25.384212,299.7939,86.72454
2058376430_GBSSS_contig00769_6000,1066,Metagenome,-24.701859,294.19894,50.76666
2058376431_GBSSS_contig01269_0,2000,Metagenome,-371.91847,-226.9582,129.98153
2058376431_GBSSS_contig01269_1000,2000,Metagenome,-351.16291,-216.2958,158.2112
2058376431_GBSSS_contig01269_2000,1112,Metagenome,-301.62524,-214.59865,223.49341
2058376432_GBSSS_contig01769_0,2000,Metagenome,328.7396,-65.185029,-66.101805
2058376432_GBSSS_contig01769_1000,2000,Metagenome,333.39138,-59.615612,-56.08449
2058376432_GBSSS_contig01769_2000,2000,Metagenome,371.29834,-51.843673,-89.10034
2058376432_GBSSS_contig01769_3000,1008,Metagenome,401.5893,-62.665624,-118.08048
2058376433_GBSSS_contig02269_0,2000,Metagenome,-454.0382,42.357847,-149.95498
2058376433_GBSSS_contig02269_1000,2000,Metagenome,-420.91938,25.956231,-115.41922
2058376433_GBSSS_contig02269_2000,1258,Metagenome,-445.69672,-12.565385,-132.83613
2058376434_GBSSS_contig02769_0,2688,Metagenome,-469.00336,69.495076,-160.05031
2058376435_GBSSS_contig03269_0,2351,Metagenome,-238.32837,-219.68023,91.31227
2058376436_GBSSS_contig03769_0,2050,Metagenome,348.53497,-98.86296,72.04715
2058376437_GBSSS_contig04269_0,1820,Metagenome,-42.316953,228.71849,69.903932
2058376438_GBSSS_contig04775_0,1617,Metagenome,172.36926,293.87568,28.681737
2058376439_GBSSS_contig05277_0,1460,Metagenome,-167.66421,141.37529,59.394062
2058376440_GBSSS_contig05780_0,1339,Metagenome,-194.16607,-178.07965,64.543458
2058376441_GBSSS_contig06292_0,1226,Metagenome,-450.6726,-224.18851,166.94783
2058376442_GBSSS_contig06802_0,1117,Metagenome,-406.80388,-205.20136,165.35673
2058376443_GBSSS_contig07328_0,1037,Metagenome,309.84247,-54.469086,43.484784
2058376444_GBSSS_contig07888_0,962,Metagenome,302.89441,-4.7447456,5.4777513
2058376445_GBSSS_contig08361_0,893,Metagenome,-530.0484,87.62257,-229.74742
2058376446_GBSSS_contig08888_0,830,Metagenome,-163.37937,135.96996,58.695805
2058376447_GBSSS_contig09403_0,778,Metagenome,-435.0059,-257.70241,104.2034
2058376448_GBSSS_contig09932_0,727,Metagenome,103.49724,209.32408,-16.65846
2058376449_GBSSS_contig10415_0,684,Metagenome,143.19046,-61.41933,-11.903808
2058376450_GBSSS_contig10968_0,643,Metagenome,-121.59819,-105.07595,129.38016
2058376451_GBSSS_contig11423_0,609,Metagenome,-109.84071,-23.067303,38.011554
2058376452_GBSSS_GDNC9G201DQ0MA_0,584,Metagenome,-348.77962,-52.235274,4.3395968
2058376453_GBSSS_GDNC9G201C6159_0,567,Metagenome,-423.8542,-139.32604,-14.078519
2058376454_GBSSS_GDNC9G201DP6IB_0,555,Metagenome,446.4341,-67.455626,-149.26709
2058376455_GBSSS_GDNC9G202HDL3X_0,547,Metagenome,-26.704804,-28.121786,69.204268
2058376456_GBSSS_contig12567_0,540,Metagenome,9.114903,227.39584,137.37542
2058376457_GBSSS_GDNC9G202I14UN_0,535,Metagenome,-51.319555,174.94897,11.602087
2058376458_GBSSS_GDNC9G201CBOE7_0,530,Metagenome,-580.8362,-9.226966,-242.19265
2058376459_GBSSS_contig12929_0,525,Metagenome,-398.31841,196.68859,-6.1505598
2058376460_GBSSS_GDNC9G202IDS54_0,521,Metagenome,419.55949,10.470362,-78.19721
2058376461_GBSSS_GDNC9G201CAW27_0,517,Metagenome,-29.132901,2.0337492,101.29588
2058376462_GBSSS_contig13013_0,513,Metagenome,107.82289,5.6891289,153.14516
2058376463_GBSSS_GDNC9G201D8670_0,510,Metagenome,22.578073,161.49413,-12.38538
2058376464_GBSSS_GDNC9G201CA987_0,506,Metagenome,-62.987505,77.87535,153.00586
2058376465_GBSSS_GDNC9G201CVZ6T_0,503,Metagenome,-360.56146,112.0287,65.06801
2058376564_GBSSS_contig00270_0,2000,Metagenome,-517.62585,-51.129372,-179.00988
2058376564_GBSSS_contig00270_1000,2000,Metagenome,-534.40786,-85.66943,-176.78444
2058376564_GBSSS_contig00270_10000,2000,Metagenome,-571.14288,-54.320756,-196.21448
2058376564_GBSSS_contig00270_11000,1532,Metagenome,-493.318,-88.42071,-99.91583
2058376564_GBSSS_contig00270_2000,2000,Metagenome,-605.90621,-107.93111,-222.33309
2058376564_GBSSS_contig00270_3000,2000,Metagenome,-592.33223,-71.75679,-225.16627
2058376564_GBSSS_contig00270_4000,2000,Metagenome,-575.13505,-99.12931,-236.09551
2058376564_GBSSS_contig00270_5000,2000,Metagenome,-499.56942,-97.97459,-122.43959
2058376564_GBSSS_contig00270_6000,2000,Metagenome,-492.72461,-75.7029,-116.95474
2058376564_GBSSS_contig00270_7000,2000,Metagenome,-628.73776,-51.939048,-287.63056
2058376564_GBSSS_contig00270_8000,2000,Metagenome,-649.30481,-72.64446,-294.60046
2058376564_GBSSS_contig00270_9000,2000,Metagenome,-592.63225,-77.55993,-223.11947
2058376565_GBSSS_contig00770_0,2000,Metagenome,308.45801,-43.748467,29.207346
2058376565_GBSSS_contig00770_1000,2000,Metagenome,333.87998,-76.52827,68.886209
2058376565_GBSSS_contig00770_2000,2000,Metagenome,327.66328,-95.37143,54.776946
2058376565_GBSSS_contig00770_3000,2000,Metagenome,345.78621,-91.35028,54.02845
2058376565_GBSSS_contig00770_4000,2000,Metagenome,339.18829,-141.40042,75.33813
2058376565_GBSSS_contig00770_5000,2000,Metagenome,272.42971,-114.60218,88.45648
2058376565_GBSSS_contig00770_6000,1065,Metagenome,208.46602,-41.759655,103.50116
2058376566_GBSSS_contig01270_0,2000,Metagenome,-556.51813,69.979259,-244.11527
2058376566_GBSSS_contig01270_1000,2000,Metagenome,-472.71532,31.091956,-132.07369
2058376566_GBSSS_contig01270_2000,2000,Metagenome,-489.10939,6.5627303,-177.95757
2058376566_GBSSS_contig01270_3000,2000,Metagenome,-457.46386,7.853846,-180.00178
2058376566_GBSSS_contig01270_4000,1162,Metagenome,-403.13665,-15.062355,-97.56607
2058376567_GBSSS_contig01770_0,2000,Metagenome,-11.259437,245.55755,112.02415
2058376567_GBSSS_contig01770_1000,2000,Metagenome,-11.407739,219.877,138.85186
2058376567_GBSSS_contig01770_2000,2000,Metagenome,-0.67308906,207.82433,88.34896
2058376567_GBSSS_contig01770_3000,1007,Metagenome,-7.209111,220.10345,15.491868
2058376568_GBSSS_contig02270_0,2000,Metagenome,-276.39262,49.201446,-108.73163
2058376568_GBSSS_contig02270_1000,2000,Metagenome,-235.70421,-13.273134,-86.00676
2058376568_GBSSS_contig02270_2000,1253,Metagenome,-223.50328,-64.278466,-53.017552
2058376569_GBSSS_contig02770_0,2710,Metagenome,30.873808,193.28302,48.33157
2058376570_GBSSS_contig03270_0,2329,Metagenome,-96.63815,-82.96533,107.70431
2058376571_GBSSS_contig03770_0,2039,Metagenome,-560.301,45.051174,-225.41505
2058376572_GBSSS_contig04270_0,1822,Metagenome,90.22069,53.524548,26.804141
2058376573_GBSSS_contig04776_0,1618,Metagenome,147.30737,-46.515686,84.88396
2058376574_GBSSS_contig05278_0,1464,Metagenome,-29.57402,-164.73933,251.47346
2058376575_GBSSS_contig05781_0,1279,Metagenome,109.34357,-72.81512,92.4378
2058376576_GBSSS_contig06293_0,1228,Metagenome,435.36346,-53.989453,-137.68335
2058376577_GBSSS_contig06803_0,1135,Metagenome,-250.4908,-192.00167,52.533747
2058376578_GBSSS_contig07330_0,1024,Metagenome,-72.05415,291.10543,38.920721
2058376579_GBSSS_contig07866_0,962,Metagenome,-4.8513745,270.30801,62.884822
2058376580_GBSSS_contig08332_0,893,Metagenome,-140.8918,182.45549,38.82235
2058376581_GBSSS_contig08889_0,830,Metagenome,-521.12564,-3.5426027,-168.47565
2058376582_GBSSS_contig09402_0,778,Metagenome,-563.29266,89.48443,-282.46148
2058376583_GBSSS_contig09925_0,727,Metagenome,-46.49316,-267.33539,111.32891
2058376584_GBSSS_contig10136_0,684,Metagenome,-72.95351,260.86606,54.618424
2058376585_GBSSS_contig10970_0,643,Metagenome,-77.03339,-221.24851,196.49476
2058376586_GBSSS_contig11427_0,609,Metagenome,-276.02904,159.68484,25.532892
2058376587_GBSSS_GDNC9G201AJ4UT_0,584,Metagenome,243.19253,7.619731,-53.45809
2058376588_GBSSS_GDNC9G202HREKW_0,567,Metagenome,-477.65872,175.10192,-272.09343
2058376589_GBSSS_GDNC9G201A5WHZ_0,555,Metagenome,-447.11436,-111.23924,23.153354
2058376590_GBSSS_contig12545_0,547,Metagenome,-51.671928,-129.40522,97.96976
2058376591_GBSSS_GDNC9G201APGQE_0,540,Metagenome,328.44896,-64.603063,29.910307
2058376592_GBSSS_GDNC9G201DTNHG_0,535,Metagenome,127.04818,-18.424063,4.8824706
2058376593_GBSSS_GDNC9G201D4LAW_0,530,Metagenome,-80.94786,-38.948784,-6.7633132
2058376594_GBSSS_GDNC9G201D0AYA_0,525,Metagenome,-417.05055,-71.79816,-37.846606
2058376595_GBSSS_contig13146_0,521,Metagenome,-22.063727,301.73717,153.34193
2058376596_GBSSS_GDNC9G201C3MTN_0,517,Metagenome,85.28086,-52.120411,117.44628
2058376597_GBSSS_GDNC9G201BBUXM_0,513,Metagenome,90.22342,-96.26092,36.700853
2058376598_GBSSS_GDNC9G201AF004_0,510,Metagenome,-168.1715,150.10142,29.267966
2058376599_GBSSS_GDNC9G201CPIIX_0,506,Metagenome,-125.35068,-305.20196,144.5563
2058376600_GBSSS_GDNC9G201AMQ4X_0,503,Metagenome,128.75562,-88.25656,76.25576
2058376699_GBSSS_contig00028_0,2000,Metagenome,307.47752,-184.34122,15.774864
2058376699_GBSSS_contig00028_1000,2000,Metagenome,239.46356,-162.96462,46.6571
2058376699_GBSSS_contig00028_10000,2000,Metagenome,134.74447,-116.79892,121.14676
2058376699_GBSSS_contig00028_11000,2000,Metagenome,103.98689,-130.84351,139.9363
2058376699_GBSSS_contig00028_12000,2000,Metagenome,100.97206,-114.12226,128.9358
2058376699_GBSSS_contig00028_13000,2000,Metagenome,44.192722,-89.46014,124.70346
2058376699_GBSSS_contig00028_14000,2000,Metagenome,64.12931,-88.48182,105.43652
2058376699_GBSSS_contig00028_15000,2000,Metagenome,141.47035,-95.05223,105.06146
2058376699_GBSSS_contig00028_16000,2000,Metagenome,116.64387,-100.40436,116.16759
2058376699_GBSSS_contig00028_17000,2000,Metagenome,54.504233,-113.48939,121.86874
2058376699_GBSSS_contig00028_18000,2000,Metagenome,104.91201,-134.70583,128.25617
2058376699_GBSSS_contig00028_19000,2000,Metagenome,115.766,-120.9775,137.47349
2058376699_GBSSS_contig00028_2000,2000,Metagenome,19.812562,-99.27204,107.91214
2058376699_GBSSS_contig00028_20000,2000,Metagenome,83.95016,-88.59151,111.81415
2058376699_GBSSS_contig00028_21000,2000,Metagenome,91.73913,-76.16819,76.335
2058376699_GBSSS_contig00028_22000,2000,Metagenome,91.95361,-51.693817,39.067308
2058376699_GBSSS_contig00028_23000,2000,Metagenome,132.37903,-75.24517,44.637978
2058376699_GBSSS_contig00028_24000,2000,Metagenome,149.79755,-127.73376,85.78038
2058376699_GBSSS_contig00028_25000,1960,Metagenome,175.73213,-103.23656,85.75119
2058376699_GBSSS_contig00028_3000,2000,Metagenome,6.0500636,-61.253059,65.235632
2058376699_GBSSS_contig00028_4000,2000,Metagenome,149.41521,-108.26718,68.12876
2058376699_GBSSS_contig00028_5000,2000,Metagenome,179.22296,-138.5832,111.99783
2058376699_GBSSS_contig00028_6000,2000,Metagenome,155.39027,-140.04711,106.07653
2058376699_GBSSS_contig00028_7000,2000,Metagenome,64.084853,-106.00422,107.53407
2058376699_GBSSS_contig00028_8000,2000,Metagenome,36.472219,-115.77272,123.73641
2058376699_GBSSS_contig00028_9000,2000,Metagenome,139.69585,-134.77765,99.14821
2058376700_GBSSS_contig00528_0,2000,Metagenome,-54.116209,226.99789,62.798323
2058376700_GBSSS_contig00528_1000,2000,Metagenome,-11.47146,224.34559,72.40709
2058376700_GBSSS_contig00528_2000,2000,Metagenome,-12.674144,244.2776,68.15781
2058376700_GBSSS_contig00528_3000,2000,Metagenome,-54.422536,257.83338,92.54336
2058376700_GBSSS_contig00528_4000,2000,Metagenome,-38.287382,216.28257,131.46077
2058376700_GBSSS_contig00528_5000,2000,Metagenome,-28.443793,196.86492,117.83282
2058376700_GBSSS_contig00528_6000,2000,Metagenome,-35.367941,237.53471,85.45873
2058376700_GBSSS_contig00528_7000,1917,Metagenome,-44.806419,271.34058,81.31599
2058376701_GBSSS_contig01028_0,2000,Metagenome,65.35585,-29.009043,98.98182
2058376701_GBSSS_contig01028_1000,2000,Metagenome,53.49043,-54.077086,117.00619
2058376701_GBSSS_contig01028_2000,2000,Metagenome,84.29911,-48.482126,121.7258
2058376701_GBSSS_contig01028_3000,2000,Metagenome,151.00435,-39.633748,89.93705
2058376701_GBSSS_contig01028_4000,1911,Metagenome,201.0225,-52.186568,64.296169
2058376702_GBSSS_contig01528_0,2000,Metagenome,304.04682,-106.8599,66.154137
2058376702_GBSSS_contig01528_1000,2000,Metagenome,292.63087,-89.37544,90.64097
2058376702_GBSSS_contig01528_2000,2000,Metagenome,282.45014,-102.18558,123.50114
2058376702_GBSSS_contig01528_3000,1485,Metagenome,274.78682,-108.68256,111.74877
2058376703_GBSSS_contig02028_0,2000,Metagenome,-445.66942,53.048884,-128.07186
2058376703_GBSSS_contig02028_1000,2000,Metagenome,-449.52712,-21.457191,-133.95004
2058376703_GBSSS_contig02028_2000,1566,Metagenome,-538.61892,-46.789722,-240.12485
2058376704_GBSSS_contig02528_0,2977,Metagenome,237.60912,-37.665306,83.84222
2058376705_GBSSS_contig03028_0,2500,Metagenome,16.208619,255.49391,81.41644
2058376706_GBSSS_contig03528_0,2197,Metagenome,-272.48088,79.77956,17.177496
2058376707_GBSSS_contig04028_0,1922,Metagenome,-1.8262384,-34.974499,57.902187
2058376708_GBSSS_contig04531_0,1707,Metagenome,84.9394,-52.977288,93.10063
2058376709_GBSSS_contig05035_0,1507,Metagenome,-250.66328,-160.38036,18.056934
2058376710_GBSSS_contig05538_0,1390,Metagenome,-36.730386,293.35348,75.60833
2058376711_GBSSS_contig06043_0,1284,Metagenome,218.43318,23.226658,56.800919
2058376712_GBSSS_contig06556_0,1175,Metagenome,-13.29314,273.08211,95.91876
2058376713_GBSSS_contig07073_0,1087,Metagenome,-236.06583,14.880642,55.777897
2058376714_GBSSS_contig07615_0,998,Metagenome,-226.4822,-244.0571,74.30724
2058376715_GBSSS_contig08133_0,928,Metagenome,-8.549065,236.91864,72.99082
2058376716_GBSSS_contig08627_0,859,Metagenome,-1.4641396,225.9026,107.92488
2058376717_GBSSS_contig09172_0,801,Metagenome,-92.63387,115.05879,54.142291
2058376718_GBSSS_contig09660_0,751,Metagenome,-211.9964,-19.804085,77.31318
2058376719_GBSSS_contig09941_0,705,Metagenome,-570.0996,-44.09139,-334.27933
2058376720_GBSSS_contig10708_0,664,Metagenome,-245.63966,-6.7500916,60.724062
2058376721_GBSSS_contig11234_0,625,Metagenome,-336.90713,-183.88447,186.37577
2058376722_GBSSS_GDNC9G201B9GMB_0,596,Metagenome,-547.63653,-111.17337,-145.67105
2058376723_GBSSS_contig12067_0,574,Metagenome,126.93331,-33.572077,10.149636
2058376724_GBSSS_contig12284_0,560,Metagenome,-72.47849,263.87578,84.05481
2058376725_GBSSS_GDNC9G201A7VBS_0,551,Metagenome,-34.431873,148.10705,24.330894
2058376726_GBSSS_GDNC9G201CQ2FB_0,543,Metagenome,121.1497,35.821632,-111.93056
