Contig,Organism,Size,dim1,dim2,dim3
Sequence0000003480,Metagenome,3421,15.099147,42.057309,-41.517728
Sequence0000003481,Metagenome,3421,199.16813,-53.45536,-114.97934
Sequence0000003482,Metagenome,3420,-406.78477,18.161948,56.053102
Sequence0000003483,Metagenome,3420,-373.30055,-120.22724,47.973758
Sequence0000003484,Metagenome,3420,95.13119,-34.540954,26.909561
Sequence0000003485,Metagenome,3418,-426.40157,149.95057,38.878973
Sequence0000003486,Metagenome,3418,-393.09193,-114.37482,-66.529792
Sequence0000003487,Metagenome,3418,244.26353,-102.1615,-114.92082
Sequence0000003488,Metagenome,3417,232.6835,80.16484,46.604257
Sequence0000003489,Metagenome,3416,49.745206,89.57781,-47.060818
Sequence0000003491,Metagenome,3415,-345.68506,116.58556,27.704117
Sequence0000003492,Metagenome,3415,-280.0602,108.38345,-141.39461
Sequence0000003494,Metagenome,3414,90.59386,12.759103,-45.112634
Sequence0000003495,Metagenome,3414,-519.8956,-89.72194,17.475416
Sequence0000003496,Metagenome,3413,42.975394,54.047,-4.1653178
Sequence0000003493,Metagenome,3412,146.25254,-119.79716,-117.71886
Sequence0000003497,Metagenome,3412,-362.52055,-143.53906,6.6552346
Sequence0000003499,Metagenome,3411,167.86742,-41.421772,-13.868421
Sequence0000003500,Metagenome,3409,206.71238,-90.04891,-182.26138
Sequence0000003501,Metagenome,3409,-591.59926,-24.319512,46.442697
Sequence0000003502,Metagenome,3404,105.51254,84.49175,-15.916943
Sequence0000003503,Metagenome,3402,37.640092,-69.086129,154.81753
Sequence0000003504,Metagenome,3401,56.873796,46.189689,13.871914
Sequence0000003505,Metagenome,3400,-168.99288,-39.374258,-37.495374
Sequence0000003506,Metagenome,3400,229.33988,-130.17816,-164.68249
Sequence0000003507,Metagenome,3398,214.67264,38.383037,-16.253965
Sequence0000003490,Metagenome,3397,-96.43704,2.3418332,-71.17992
Sequence0000003508,Metagenome,3397,-57.185352,191.47996,79.03868
Sequence0000003509,Metagenome,3396,-22.33175,202.13403,94.43889
Sequence0000003510,Metagenome,3395,-178.67871,96.31307,-13.474111
Sequence0000003498,Metagenome,3394,137.90028,-19.880203,-63.261646
Sequence0000003511,Metagenome,3393,-153.15524,55.976963,-1.873473
Sequence0000003513,Metagenome,3391,193.19139,24.473708,15.997002
Sequence0000003514,Metagenome,3391,139.29195,-5.0653484,-71.29395
Sequence0000003515,Metagenome,3391,-303.71341,49.480018,108.02988
Sequence0000003512,Metagenome,3390,50.778329,34.711936,-66.048689
Sequence0000003517,Metagenome,3388,19.895834,6.4817452,122.26347
Sequence0000003518,Metagenome,3388,130.08016,6.4757868,111.07061
Sequence0000003519,Metagenome,3387,-132.29545,41.7823,-15.779862
Sequence0000003520,Metagenome,3387,116.18992,31.726373,12.975536
Sequence0000003521,Metagenome,3386,-193.51808,93.53547,-89.84423
Sequence0000003522,Metagenome,3385,98.90426,45.247244,-41.472466
Sequence0000003525,Metagenome,3383,2.2723876,33.340986,-20.621741
Sequence0000003524,Metagenome,3380,240.48451,19.50494,-57.742335
Sequence0000003527,Metagenome,3380,156.41766,22.862,75.70115
Sequence0000003528,Metagenome,3380,89.24888,61.576256,26.657267
Sequence0000003529,Metagenome,3379,263.32495,-69.844656,-179.48567
Sequence0000003526,Metagenome,3378,242.57023,-89.74609,-193.0096
Sequence0000003530,Metagenome,3378,5.974248,110.08347,-65.016175
Sequence0000003531,Metagenome,3378,-476.98896,-45.725673,-2.9597624
Sequence0000003532,Metagenome,3377,-351.19329,23.008762,-60.222939
Sequence0000003533,Metagenome,3377,-94.17639,45.307647,-41.300917
Sequence0000003534,Metagenome,3375,7.647444,16.617265,-34.0739
Sequence0000003523,Metagenome,3374,-293.46541,-51.932447,37.43537
Sequence0000003536,Metagenome,3373,0.7376656,30.474241,-23.770614
Sequence0000003537,Metagenome,3372,268.73847,-113.97351,-170.09167
Sequence0000003538,Metagenome,3371,-342.72091,-109.51206,0.9010169
Sequence0000003542,Metagenome,3364,-434.44317,-141.89406,42.636034
Sequence0000003535,Metagenome,3363,237.22734,-143.56118,94.42181
Sequence0000003544,Metagenome,3363,-393.92353,-92.50934,57.447145
Sequence0000003540,Metagenome,3362,271.18931,-154.47481,188.05465
Sequence0000003546,Metagenome,3362,229.32399,54.423383,-69.326663
Sequence0000003543,Metagenome,3361,180.50536,-35.453376,15.407287
Sequence0000003548,Metagenome,3361,-44.784726,211.68392,54.912732
Sequence0000003547,Metagenome,3360,195.37007,61.12232,-9.076046
Sequence0000003549,Metagenome,3360,233.26212,-51.873941,-153.44301
Sequence0000003550,Metagenome,3360,-303.92957,58.553117,-54.718601
Sequence0000003541,Metagenome,3359,-138.26435,192.63139,121.00739
Sequence0000003552,Metagenome,3357,260.38012,-123.21498,87.97782
Sequence0000003551,Metagenome,3356,-431.42694,-13.175953,8.378958
Sequence0000003555,Metagenome,3356,-669.59872,-109.23374,56.200389
Sequence0000003556,Metagenome,3355,21.995232,-24.749221,65.336453
Sequence0000003553,Metagenome,3354,258.76676,-88.15611,-166.08158
Sequence0000003557,Metagenome,3353,243.91437,-102.75685,-134.001
Sequence0000003559,Metagenome,3352,-439.0568,-24.948329,1.20267
Sequence0000003560,Metagenome,3351,70.3766,62.38652,-50.921941
Sequence0000003562,Metagenome,3350,-62.04156,52.028396,-28.14189
Sequence0000003565,Metagenome,3349,-104.43608,456.42282,0.005510111
Sequence0000003564,Metagenome,3348,-484.37844,-277.2546,57.06722
Sequence0000003566,Metagenome,3348,122.75186,17.93512,42.244762
Sequence0000003567,Metagenome,3347,-273.69615,92.84828,80.15056
Sequence0000003568,Metagenome,3346,-77.06076,49.850381,-70.3731
Sequence0000003569,Metagenome,3346,91.78526,49.350903,-32.097471
Sequence0000003570,Metagenome,3346,-26.23152,40.112674,-9.11862
Sequence0000003571,Metagenome,3346,-484.96364,11.993373,11.457782
Sequence0000003558,Metagenome,3343,55.436878,12.525268,-68.028282
Sequence0000003561,Metagenome,3343,-505.96609,-296.64943,21.178423
Sequence0000003574,Metagenome,3343,113.92941,-42.771309,21.37786
Sequence0000003575,Metagenome,3343,82.62471,9.138283,10.995523
Sequence0000003576,Metagenome,3343,159.90534,29.376809,94.12683
Sequence0000003573,Metagenome,3342,199.26599,37.642759,-45.321864
Sequence0000003577,Metagenome,3341,-559.54927,-20.91684,33.007898
Sequence0000003578,Metagenome,3341,233.98711,-105.38717,-186.24053
Sequence0000003539,Metagenome,3340,163.29257,-24.637354,-10.893799
Sequence0000003581,Metagenome,3340,-60.523351,118.13606,-65.199246
Sequence0000003580,Metagenome,3339,109.97014,37.271843,34.956467
Sequence0000003572,Metagenome,3338,41.09203,38.942743,-101.93946
Sequence0000003579,Metagenome,3338,235.95243,-90.07635,-151.60649
Sequence0000003582,Metagenome,3337,188.71629,28.022568,51.887577
Sequence0000003583,Metagenome,3337,-54.994611,32.340539,104.45001
Sequence0000003585,Metagenome,3336,-41.194048,210.08162,87.23946
Sequence0000003584,Metagenome,3332,-37.402967,211.34974,109.55581
Sequence0000003587,Metagenome,3332,-121.36894,-40.870151,-47.121494
Sequence0000003586,Metagenome,3331,47.781286,198.23055,97.74912
Sequence0000003588,Metagenome,3331,-18.032042,47.696768,-24.214071
Sequence0000003589,Metagenome,3330,302.463,25.396294,-177.83843
Sequence0000003590,Metagenome,3329,-95.70939,31.964681,-27.027651
Sequence0000003591,Metagenome,3328,-334.66594,66.815056,61.27891
Sequence0000003592,Metagenome,3328,-464.56172,-27.859293,41.562906
Sequence0000003593,Metagenome,3328,-106.68658,219.81134,79.58734
Sequence0000003594,Metagenome,3325,-76.28488,423.44813,-1.5324799
Sequence0000003595,Metagenome,3325,249.08261,-100.55514,-192.75312
Sequence0000003596,Metagenome,3324,185.55957,10.730517,-12.650393
Sequence0000003597,Metagenome,3324,39.747421,56.135177,-37.204447
Sequence0000003598,Metagenome,3322,249.22107,36.423261,-106.54637
Sequence0000003599,Metagenome,3322,-38.208275,399.5586,-4.8153168
Sequence0000003601,Metagenome,3320,-210.88242,81.5024,-90.97249
Sequence0000003603,Metagenome,3319,-420.12173,-64.913394,30.706319
Sequence0000003602,Metagenome,3318,176.91919,25.061736,49.470099
Sequence0000003604,Metagenome,3318,41.846868,224.41195,124.43109
Sequence0000003600,Metagenome,3316,219.67386,16.902284,-118.31057
Sequence0000003608,Metagenome,3314,255.04913,-117.85578,-162.9614
Sequence0000003609,Metagenome,3314,259.19698,-52.011344,-171.42426
Sequence0000003610,Metagenome,3314,-61.838959,233.30454,133.40264
Sequence0000003611,Metagenome,3314,-43.224118,245.31024,105.42455
Sequence0000003612,Metagenome,3313,-18.719141,182.25886,-66.698289
Sequence0000003613,Metagenome,3313,-206.98209,27.799758,-55.254094
Sequence0000003614,Metagenome,3313,197.13715,-0.4651654,9.560726
Sequence0000003615,Metagenome,3312,-36.539566,19.283845,46.735794
Sequence0000003617,Metagenome,3311,-306.0155,34.431432,-79.66049
Sequence0000003618,Metagenome,3311,18.516995,61.895925,-57.191456
Sequence0000003619,Metagenome,3310,-543.87501,-63.589764,67.883788
Sequence0000003620,Metagenome,3310,0.7508291,-12.871866,4.6454814
Sequence0000003616,Metagenome,3309,-329.99358,-12.713043,90.3896
Sequence0000003606,Metagenome,3307,93.42438,-0.8975582,-29.659469
Sequence0000003607,Metagenome,3307,195.6605,6.5316965,-39.364031
Sequence0000003622,Metagenome,3305,213.40025,-78.72704,-56.853377
Sequence0000003621,Metagenome,3304,-361.23717,-193.60936,16.206281
Sequence0000003626,Metagenome,3303,256.50709,-6.023577,-48.339361
Sequence0000003627,Metagenome,3302,-615.67772,-84.86205,38.291316
Sequence0000003628,Metagenome,3302,88.73984,66.27103,-26.185943
Sequence0000003625,Metagenome,3301,192.8108,-96.74854,-119.48776
Sequence0000003629,Metagenome,3301,75.31671,-29.430702,34.796818
Sequence0000003631,Metagenome,3300,-51.494667,7.082495,-13.771205
Sequence0000003630,Metagenome,3299,196.03381,-78.2817,-159.13541
Sequence0000003632,Metagenome,3298,266.82446,-84.19621,-149.6971
Sequence0000003634,Metagenome,3297,-30.312051,373.34171,12.65943
Sequence0000003635,Metagenome,3297,254.26506,-101.51358,-139.58392
Sequence0000003624,Metagenome,3295,-53.536882,-44.488423,-87.92182
Sequence0000003637,Metagenome,3295,268.68968,-87.94772,-180.00451
Sequence0000003638,Metagenome,3294,269.88801,12.743745,-46.978834
Sequence0000003636,Metagenome,3293,98.7812,45.070767,30.2295
Sequence0000003641,Metagenome,3293,8.857548,16.881781,34.165936
Sequence0000003642,Metagenome,3293,-441.54439,-77.1106,134.42793
Sequence0000003643,Metagenome,3292,28.014714,9.811662,-3.0639392
Sequence0000003640,Metagenome,3291,-230.20788,96.61421,3.6404263
Sequence0000003644,Metagenome,3291,-539.49287,-75.93082,116.28064
Sequence0000003645,Metagenome,3291,164.38765,-46.551701,-88.48245
Sequence0000003647,Metagenome,3289,104.75794,68.255054,-20.678462
Sequence0000003646,Metagenome,3288,252.70154,-107.59343,-164.36959
Sequence0000003648,Metagenome,3288,-30.874655,78.81258,14.888286
Sequence0000003649,Metagenome,3287,-120.91793,141.00254,2.8691334
Sequence0000003651,Metagenome,3283,78.76799,97.01671,8.73488
Sequence0000003653,Metagenome,3283,7.123669,227.51813,74.5101
Sequence0000003650,Metagenome,3282,-6.6095057,36.090628,-63.685398
Sequence0000003654,Metagenome,3281,-3.385578,236.66118,131.11371
Sequence0000003655,Metagenome,3281,124.59489,45.090276,-99.02536
Sequence0000003652,Metagenome,3279,203.24262,15.648395,117.77941
Sequence0000003657,Metagenome,3278,-6.7593778,215.58453,81.69112
Sequence0000003658,Metagenome,3278,202.73442,19.784058,-96.58614
Sequence0000003659,Metagenome,3277,23.248652,49.481509,86.41094
Sequence0000003660,Metagenome,3276,-475.21922,2.6167981,24.72176
Sequence0000003656,Metagenome,3275,239.0801,-75.16943,-147.03654
Sequence0000003662,Metagenome,3271,265.71181,-61.781636,-173.38664
Sequence0000003663,Metagenome,3271,267.73796,-80.04052,-197.1046
Sequence0000003664,Metagenome,3269,-398.14985,-243.22144,3.0707586
Sequence0000003665,Metagenome,3269,54.38468,-32.310264,18.607568
Sequence0000003667,Metagenome,3267,-326.3435,147.57953,78.25139
Sequence0000003661,Metagenome,3266,20.879586,191.35102,138.02621
Sequence0000003666,Metagenome,3264,155.35485,29.975232,32.086474
Sequence0000003668,Metagenome,3263,228.62637,-108.00447,-179.51143
Sequence0000003669,Metagenome,3263,-15.910832,201.7519,99.81167
Sequence0000003670,Metagenome,3263,39.771172,0.41070617,-71.8627
Sequence0000003671,Metagenome,3262,-377.3161,-200.8216,-21.241633
Sequence0000003672,Metagenome,3261,126.4746,30.950346,-72.56263
Sequence0000003673,Metagenome,3261,79.06283,277.54804,7.160426
Sequence0000003675,Metagenome,3258,-53.476255,205.62213,50.500338
Sequence0000003674,Metagenome,3257,227.05564,-97.93035,-146.14866
Sequence0000003676,Metagenome,3255,137.49155,-49.036407,50.10509
Sequence0000003677,Metagenome,3253,-453.32616,-70.13069,4.6879553
Sequence0000003678,Metagenome,3252,97.17904,3.5825818,52.3369
Sequence0000003680,Metagenome,3251,29.80369,86.5739,-91.6216
Sequence0000003679,Metagenome,3250,-216.05724,63.859656,15.376725
Sequence0000003681,Metagenome,3250,164.6435,53.94319,42.326263
Sequence0000003682,Metagenome,3250,188.19234,-36.232056,22.859823
Sequence0000003683,Metagenome,3247,-451.40305,145.37334,-8.096186
Sequence0000003684,Metagenome,3246,-517.61955,-73.01049,35.948535
Sequence0000003685,Metagenome,3246,-284.42344,3.0665663,-68.79313
Sequence0000003686,Metagenome,3245,76.12997,11.176648,-7.901775
Sequence0000003688,Metagenome,3244,-281.67335,16.224852,-29.493436
Sequence0000003689,Metagenome,3244,-56.238224,28.776552,-58.701237
Sequence0000003690,Metagenome,3242,242.10571,-100.70543,-153.60702
Sequence0000003691,Metagenome,3241,-362.48814,-97.73519,26.044613
Sequence0000003692,Metagenome,3240,237.56537,76.8726,8.199373
Sequence0000003694,Metagenome,3239,235.71254,104.66267,-123.24284
Sequence0000003695,Metagenome,3238,-440.98992,-228.48434,1.3287015
Sequence0000003696,Metagenome,3238,202.94561,-78.47252,-183.38236
Sequence0000003697,Metagenome,3238,-18.048331,82.07458,-74.44283
Sequence0000003699,Metagenome,3238,118.97564,220.48824,-2.3003008
Sequence0000003701,Metagenome,3234,98.77483,-11.706268,55.937854
Sequence0000003702,Metagenome,3233,-125.83956,-13.572321,19.966695
Sequence0000003687,Metagenome,3232,-164.96144,-36.031534,-11.557336
Sequence0000003703,Metagenome,3232,-26.400717,271.15319,127.62232
Sequence0000003704,Metagenome,3232,120.12357,66.606078,65.910712
Sequence0000003693,Metagenome,3231,187.47785,-86.87182,-187.35003
Sequence0000003700,Metagenome,3231,241.18997,-105.24164,-179.33069
Sequence0000003705,Metagenome,3231,237.74975,-102.61559,-183.12504
Sequence0000003706,Metagenome,3229,-329.48454,108.8381,-172.18796
Sequence0000003707,Metagenome,3228,-27.502174,6.7165973,23.723658
Sequence0000003708,Metagenome,3226,-545.04926,103.14486,10.646657
Sequence0000003709,Metagenome,3225,28.919366,12.669251,7.71526
Sequence0000003710,Metagenome,3224,208.78445,43.209838,-33.738418
Sequence0000003711,Metagenome,3223,-519.48736,-137.35407,22.563429
Sequence0000003712,Metagenome,3221,-321.59253,86.56564,-34.478997
Sequence0000003713,Metagenome,3220,8.1144,56.175595,-65.461277
Sequence0000003716,Metagenome,3219,-336.92246,89.35605,24.069185
Sequence0000003717,Metagenome,3218,-462.40432,73.30281,67.907315
Sequence0000003718,Metagenome,3217,-55.992139,8.054578,-16.551276
Sequence0000003714,Metagenome,3216,271.0701,-111.80239,-144.41119
Sequence0000003719,Metagenome,3216,238.52934,-106.49478,-160.71699
Sequence0000003715,Metagenome,3215,277.94634,-126.27181,-156.22397
Sequence0000003720,Metagenome,3215,292.75652,-82.79075,-149.06724
Sequence0000003721,Metagenome,3214,224.88228,-45.251136,4.1808242
Sequence0000003723,Metagenome,3209,-447.20102,-57.843884,79.57649
Sequence0000003724,Metagenome,3209,254.05184,-68.053482,-164.31835
Sequence0000003722,Metagenome,3208,254.67995,-92.01185,-111.17645
Sequence0000003725,Metagenome,3208,-66.277092,241.12137,102.15254
Sequence0000003726,Metagenome,3207,82.84416,15.212687,125.84103
Sequence0000003727,Metagenome,3206,9.264451,-111.62872,125.16462
Sequence0000003728,Metagenome,3205,-433.08629,-69.52407,41.483638
Sequence0000003729,Metagenome,3205,-62.571432,243.92186,103.84626
Sequence0000003730,Metagenome,3202,161.51912,104.1768,-13.846903
Sequence0000003731,Metagenome,3202,-24.244318,-6.793913,-28.170268
Sequence0000003734,Metagenome,3198,63.635019,7.944202,45.058125
Sequence0000003735,Metagenome,3198,-122.66345,66.029026,-77.67718
Sequence0000003733,Metagenome,3196,-88.71408,-6.3472913,-50.087534
Sequence0000003736,Metagenome,3195,-293.09329,-128.74813,-11.522336
Sequence0000003737,Metagenome,3195,-253.38572,-15.457078,-16.844401
Sequence0000003738,Metagenome,3195,50.987552,100.52203,-13.300112
Sequence0000003739,Metagenome,3193,115.36182,-0.7370216,59.28223
Sequence0000003740,Metagenome,3192,-350.92981,-228.01394,59.440871
Sequence0000003742,Metagenome,3192,-449.41379,105.52129,-0.8696849
Sequence0000003741,Metagenome,3190,139.17491,-13.928348,52.663786
Sequence0000003743,Metagenome,3189,-218.48575,-7.288057,-6.1935335
Sequence0000003744,Metagenome,3188,240.25155,-73.22126,-169.03985
Sequence0000003745,Metagenome,3185,-1.3401367,59.707123,-34.930441
Sequence0000003747,Metagenome,3184,-390.93859,29.60979,14.382018
Sequence0000003749,Metagenome,3183,141.88356,71.05007,-16.344902
Sequence0000003750,Metagenome,3183,248.05116,-113.62792,-210.34986
Sequence0000003751,Metagenome,3182,72.93517,2.0726559,89.05379
Sequence0000003752,Metagenome,3182,-203.61243,321.63593,17.084095
Sequence0000003746,Metagenome,3179,-0.7599781,54.619663,-9.101715
Sequence0000003753,Metagenome,3179,-287.44387,67.778228,87.81479
Sequence0000003755,Metagenome,3177,-333.26118,-190.01829,-47.082728
Sequence0000003756,Metagenome,3176,-84.1477,267.01108,109.08982
Sequence0000003757,Metagenome,3172,-10.235736,183.60699,4.1282864
Sequence0000003754,Metagenome,3170,-94.22476,192.66422,65.106839
Sequence0000003748,Metagenome,3168,-6.7040113,189.11305,150.18241
Sequence0000003758,Metagenome,3168,253.65627,-97.32604,-178.76173
Sequence0000003760,Metagenome,3168,82.17398,21.704816,-20.725628
Sequence0000003762,Metagenome,3165,173.32252,-14.20223,97.91754
Sequence0000003763,Metagenome,3164,-135.63466,-4.0287142,-90.3791
Sequence0000003764,Metagenome,3164,-51.901129,240.90857,-148.32587
Sequence0000003765,Metagenome,3163,-144.26671,0.6801543,-61.277447
Sequence0000003766,Metagenome,3163,-49.851403,38.407516,-37.0762
Sequence0000003767,Metagenome,3163,260.53181,-83.62459,-181.81786
Sequence0000003759,Metagenome,3161,8.849883,121.48164,-39.938395
Sequence0000003761,Metagenome,3161,253.19952,-56.16233,-119.22743
Sequence0000003769,Metagenome,3161,-605.43518,-264.40414,38.65358
Sequence0000003770,Metagenome,3160,155.50115,-62.756421,103.69282
Sequence0000003771,Metagenome,3160,99.2887,-15.953735,24.310755
Sequence0000003773,Metagenome,3158,255.24751,-109.79115,-119.36582
Sequence0000003775,Metagenome,3156,222.22564,-107.27479,-139.96983
Sequence0000003772,Metagenome,3155,211.38677,-81.02136,-185.15357
Sequence0000003774,Metagenome,3155,236.55317,-138.40463,-171.08959
Sequence0000003768,Metagenome,3153,220.74766,-75.17426,-170.79209
Sequence0000003776,Metagenome,3153,27.029324,29.225294,-73.37407
Sequence0000003777,Metagenome,3153,-401.80294,24.754954,41.701569
Sequence0000003780,Metagenome,3152,-441.68117,-249.70715,8.622222
Sequence0000003781,Metagenome,3152,-370.95408,98.3514,50.227562
Sequence0000003778,Metagenome,3151,186.08982,-123.87487,-198.0643
Sequence0000003782,Metagenome,3151,-478.16475,-245.66941,92.46454
Sequence0000003783,Metagenome,3151,-243.70297,29.918749,17.952417
Sequence0000003784,Metagenome,3150,131.07178,-68.533255,60.7194
Sequence0000003785,Metagenome,3150,233.10917,-105.32774,-178.96571
Sequence0000003787,Metagenome,3147,145.7246,99.59691,-91.46774
Sequence0000003788,Metagenome,3146,185.8619,22.790012,-19.717985
Sequence0000003789,Metagenome,3146,75.25098,49.458906,60.835782
Sequence0000003790,Metagenome,3145,209.29559,-5.253514,-132.99475
Sequence0000003786,Metagenome,3144,-143.62873,-17.875403,-91.98959
Sequence0000003791,Metagenome,3144,-367.63657,-191.79104,37.077187
Sequence0000003792,Metagenome,3144,138.07808,-16.016658,64.044638
Sequence0000003793,Metagenome,3144,189.45255,6.0372802,79.1896
Sequence0000003794,Metagenome,3144,-184.65601,-14.848498,-77.69608
Sequence0000003779,Metagenome,3142,138.71165,32.655819,-44.947546
Sequence0000003795,Metagenome,3142,230.32702,-82.55289,-176.3461
Sequence0000003796,Metagenome,3142,-168.23002,25.993905,-69.013868
Sequence0000003797,Metagenome,3142,-379.60769,21.5516,11.99562
Sequence0000003798,Metagenome,3141,-537.68029,11.044565,68.350408
Sequence0000003799,Metagenome,3141,-306.32175,-43.298409,-61.886006
Sequence0000003800,Metagenome,3138,59.906819,5.153939,39.919964
Sequence0000003805,Metagenome,3135,-46.060553,23.906491,-8.808394
Sequence0000003801,Metagenome,3134,-347.62441,-45.231767,71.91926
Sequence0000003806,Metagenome,3134,-64.306088,-3.1100965,24.252746
Sequence0000003809,Metagenome,3134,120.94425,70.73339,-11.21218
Sequence0000003810,Metagenome,3133,-345.05282,-82.35675,-90.13179
Sequence0000003807,Metagenome,3132,41.693477,-2.874298,59.495044
Sequence0000003811,Metagenome,3132,-458.66212,-40.287023,58.997365
Sequence0000003802,Metagenome,3131,279.77173,-84.92995,-150.58778
Sequence0000003803,Metagenome,3131,261.26142,-101.30148,-195.95261
Sequence0000003812,Metagenome,3131,-42.39494,99.88216,-2.4240853
Sequence0000003813,Metagenome,3130,-198.69619,15.123234,7.623371
Sequence0000003808,Metagenome,3128,311.38114,-103.38608,-163.48003
Sequence0000003815,Metagenome,3127,132.95387,36.150856,74.03557
Sequence0000003816,Metagenome,3127,32.406206,30.751364,-29.534099
Sequence0000003817,Metagenome,3126,-535.10751,130.47587,-0.7525686
Sequence0000003818,Metagenome,3126,-541.43726,-311.55075,36.480983
Sequence0000003819,Metagenome,3125,-398.52764,26.446945,40.678834
Sequence0000003820,Metagenome,3125,-4.1214488,47.323542,42.761117
Sequence0000003821,Metagenome,3124,168.42679,-26.381432,-127.04762
Sequence0000003822,Metagenome,3122,144.18299,-39.007402,94.88927
Sequence0000003814,Metagenome,3121,194.41079,-138.02754,-236.24377
Sequence0000003823,Metagenome,3120,-41.088285,227.84503,57.251852
Sequence0000003824,Metagenome,3120,-506.0587,-344.02375,39.875626
Sequence0000003825,Metagenome,3120,84.25669,119.14525,66.049704
Sequence0000003827,Metagenome,3119,216.59316,-110.44383,-161.5796
Sequence0000003828,Metagenome,3119,27.719741,27.314126,21.230426
Sequence0000003829,Metagenome,3119,251.85363,-117.42332,-183.28828
Sequence0000003826,Metagenome,3116,130.73774,12.460665,56.157094
Sequence0000003832,Metagenome,3114,-93.71299,14.873124,-78.34225
Sequence0000003834,Metagenome,3114,-351.36864,136.50049,36.601873
Sequence0000003835,Metagenome,3114,15.63996,25.628281,4.7023543
Sequence0000003833,Metagenome,3113,41.775734,20.903309,28.595959
Sequence0000003837,Metagenome,3113,-535.76075,-198.5186,64.54441
Sequence0000003838,Metagenome,3112,208.27268,-115.46262,-160.88863
Sequence0000003841,Metagenome,3112,13.319565,75.7855,-70.99512
Sequence0000003836,Metagenome,3111,1.1962531,149.71915,-15.86424
Sequence0000003840,Metagenome,3111,-475.94099,-212.79902,22.727607
Sequence0000003842,Metagenome,3111,-106.13379,-87.48229,-8.383109
Sequence0000003843,Metagenome,3111,-226.96345,94.06383,-94.59163
Sequence0000003839,Metagenome,3109,244.81793,12.760062,33.662167
Sequence0000003845,Metagenome,3109,-198.50684,147.13524,-72.97563
Sequence0000003844,Metagenome,3108,229.05834,-38.89872,-167.78447
Sequence0000003846,Metagenome,3108,-428.65711,-81.29359,118.52512
Sequence0000003848,Metagenome,3107,-87.55775,437.84979,-28.215684
Sequence0000003847,Metagenome,3106,-35.2961,53.328065,-77.19789
Sequence0000003850,Metagenome,3106,206.53724,19.5888,89.34016
Sequence0000003852,Metagenome,3106,-63.337267,98.38633,-29.724492
Sequence0000003853,Metagenome,3106,-63.423164,157.71343,-66.022306
Sequence0000003855,Metagenome,3105,-106.56429,294.31367,-92.60937
Sequence0000003856,Metagenome,3104,-65.485084,52.34922,-66.335864
Sequence0000003851,Metagenome,3102,254.66791,-146.25534,-177.17049
Sequence0000003859,Metagenome,3102,69.354355,51.710554,37.174466
Sequence0000003857,Metagenome,3101,81.34483,77.97545,-49.856604
Sequence0000003862,Metagenome,3100,-327.95574,49.612934,11.523526
Sequence0000003861,Metagenome,3099,114.31896,145.14479,51.6019
Sequence0000003864,Metagenome,3098,-322.47229,56.142079,-12.842039
Sequence0000003865,Metagenome,3097,89.20366,-53.13749,4.5949169
Sequence0000003866,Metagenome,3097,66.006808,42.242228,-33.092213
Sequence0000003867,Metagenome,3097,-54.263342,22.746283,-50.785294
Sequence0000003868,Metagenome,3097,131.82771,1.7348646,47.10825
Sequence0000003869,Metagenome,3096,111.05465,53.575606,-1.0717245
Sequence0000003870,Metagenome,3096,-61.241502,253.24453,100.32974
Sequence0000003872,Metagenome,3095,-673.12084,-119.7063,47.585391
Sequence0000003871,Metagenome,3094,77.92267,24.592218,70.03619
Sequence0000003873,Metagenome,3094,-13.139658,9.490908,79.78159
Sequence0000003874,Metagenome,3094,-31.105466,8.550682,-47.676405
Sequence0000003875,Metagenome,3093,141.40784,53.76553,20.17757
Sequence0000003876,Metagenome,3092,-324.80819,16.780904,-58.40436
Sequence0000003877,Metagenome,3092,161.62958,-9.650305,93.23643
Sequence0000003878,Metagenome,3091,-24.665648,-16.166381,1.982323
Sequence0000003879,Metagenome,3090,70.32788,-43.57017,150.33935
Sequence0000003880,Metagenome,3089,-27.094655,-8.968687,-13.194832
Sequence0000003881,Metagenome,3088,282.62444,-129.20145,-129.07461
Sequence0000003882,Metagenome,3088,-372.806,34.577676,-91.21644
Sequence0000003885,Metagenome,3085,221.62546,-100.82989,-166.80391
Sequence0000003886,Metagenome,3084,-32.045776,218.65354,85.72914
Sequence0000003884,Metagenome,3083,-57.438409,364.5908,7.48195
Sequence0000003887,Metagenome,3082,-124.7225,210.29904,26.022213
Sequence0000003889,Metagenome,3082,-406.4809,-111.59743,109.03256
Sequence0000003891,Metagenome,3080,-243.6826,41.334566,-73.14685
Sequence0000003883,Metagenome,3079,271.33225,-131.7645,-168.51471
Sequence0000003888,Metagenome,3079,211.58438,-63.730205,-130.61398
Sequence0000003894,Metagenome,3078,-413.6237,-196.58247,8.803438
Sequence0000003895,Metagenome,3078,-94.23071,74.64499,-108.04199
Sequence0000003893,Metagenome,3077,145.86362,-4.870012,-140.26124
Sequence0000003896,Metagenome,3077,240.4143,-84.77294,-121.31105
Sequence0000003892,Metagenome,3076,-49.098042,175.14532,62.435268
Sequence0000003898,Metagenome,3076,-26.260108,11.66298,-117.1219
Sequence0000003899,Metagenome,3076,20.171263,21.853699,-34.950461
Sequence0000003900,Metagenome,3075,39.884341,84.75663,12.654929
Sequence0000003901,Metagenome,3075,-71.6016,149.00592,-13.517756
Sequence0000003903,Metagenome,3074,-1.7740331,2.8941423,11.37472
Sequence0000003904,Metagenome,3073,190.83827,-37.593332,-94.22819
